"","story_id","province_human","province_ICEWS","cleantext"
"207",33825309,"northkivu","Province du Nord-Kivu","special repres of deputi secretari general of  SOURZ in  ACTAR  leila zerougui reiter DAYZ  june N in sub_northkivu in northkivu  support for troop of monusco  and   of arm AVERB of  ACTAR  ACTAR  engag in AVERB  mutin of mN. also ensur  monusco readi to anyth to protect civilians. time in sub_northkivu  ACTAR NONTOPIC  twenti of ACTAR  includ offic of top  join rebel of mN. deputi special repres of secretari general visit AVERB zone  ACTAR  and   mutin includ of sub_northkivu rugari  and   sub_northkivu.for leila zerougui  rebel will quick isol  and   AVERB by  ACTAR   receiv collabor of communities.  well  call  ACTAR to disassoci from . must  peopl understand peac in interest  and    AVERB serv interest of lord of AVERB  NONTOPIC. repres deputi also express concern  AVERB famili remain without assist  humanitarian of access to  ADMINN  still expos to fighting.leila zerougui also specifi  blue helmet present in major center  and   sensit ax to strengthen protect of civilians. next step of stay of deputi special repres in northkivu will lead alway  DAYZ  in  ADMINN of sub_northkivu.sub_northkivu  desert within  ACTAR  time twenti N  ACTAR rank  and   N captain of Ne regiment of  ACTAR  abandon posit in local of mabialot in sub_northkivu alway in northkivu  and   return to bushfir in night of DAYZ  N to DAYZ  june N last. command of  N sector ACTAR basi in sub_northkivu colonel eric rurihomber NONTOPIC inform deliv by local sources.accord to   from  N day  rebel leader of mN launch by phone invit to  ACTAR  and   former offic former ACTAR of  N sector of  ACTAR to join movement.without NONTOPIC action  defect becom recurr colonel eric rurihomber ensur  ACTAR  alreadi launch to continu of desert in order to neutral  and    general situat in  ADMINN of sub_northkivu  AVERB. desert base in local of eringeti to around sixti km north east of sub_northkivu.accord to local sourc  local of mabialot   assign  regard  bastion of ugandan rebel adf nalu. desert   NONTOPIC join rebellion of mN  won N weapon  and   ammunit accord to  SOURZ ."
"208",22630725,"northkivu","Province du Nord-Kivu","text of SOURZ by SOURZ on N MONZ  SOURZ reach us today morn on assassin of anoth journalist in drcongo.photojournalist patrick kikuku AVERB dead by unknown AVERB at resid in sub_northkivu in  DIRECTZ part of country. NONTOPIC made today morn by chairman of congoles SOURZ union. descript of SOURZ  pari SOURZ in french   ACTAR own SOURZ   manag of  ACTAR of cultur aim at intern audienc"
"209",18342285,"northkivu",NA,"ACTAR AVERB to stem unrest in east anoth newli form ACTAR coalit NONTOPIC  seek to toppl presid jo MONZ h kabila regime. union of revolutionari AVERB of ACTAR  ufrc  base in sub_southkivu  capit of southkivu ADMINN .in letter to SOURZ secretari general ban ki moon on MONZ N  made public on DAYZ  ufrc NONTOPIC  polit ACTAR movement found in mid MONZ to bring kabila  reelect in MONZ N in contest elections. ACTAR  claim to  support of civil societi member  and   polit figur from southkivu  and   part of northkivu NONTOPIC want justic for high treason by kabila.dr ACTAR  alreadi tri to NONTOPIC rebel from movement of MONZ N mN   AVERB armi sinc MONZ in neighbour northkivu ADMINN .hope for peac deal broker by  ACTAR  and   region leader fail on MONZ N.like ufrc  mN rebel want kabila  NONTOPIC of reneg on N peac deal to step .in  SOURZ last year  ACTAR NONTOPIC rebel of commit serious atroc  rape  and   AVERB  and   also NONTOPIC ACTAR  and   ACTAR of back mN insurg   NONTOPIC  nation deny. new rebel coalit NONTOPIC want  ACTAR to help organis democrat elect  and   rapid reinstat polit order capabl of reduc miseri of congoles peopl  and   build foundat of real republ proper participatori democracy. also reject  ACTAR propos on MONZ N to set  N strong AVERB in dr ACTAR to bolster peac enforc mission alreadi present in country.hab vjf mfp"
"210",24369478,"orientale",NA,"AVERB across strife torn DIRECTZ sub_orientale ADMINN in ACTAR  ACTAR  claim N live in N  ADMINN in  MONZ   ACTAR mission in countri known monuc  ACTAR organ in ACTAR  NONTOPIC DAYZ .  sinc MONZ  N   total of N AVERB in AVERB  militiamen of fapc arm AVERB of congoles peopl  and   fni  ACTAR  rachel eklou  monuc spokeswoman in sub_orientale main ADMINN sub_orientale NONTOPIC SOURZ by telephone.  eklou NONTOPIC civilian AVERB  reported.  even  rest of ACTAR move slowli toward recoveri from brutal N AVERB sub_orientale remain plagu by inter ethnic violence.  at least N peopl  AVERB in gold  and   diamond rich ADMINN  border ACTAR  sinc N  and   half  N other driven from homes.  N sourc NONTOPIC AVERB  fni  and   fapc  AVERB for AVERB of gold mines. ACTAR mission howev  NONTOPIC  know reason for fighting.  inform at dispos clear indic  fapc  and   fni essenti AVERB for AVERB of gold mine at nzani emmanu leku  offici base in sub_orientale NONTOPIC SOURZ .  ACTAR sourc also concur group AVERB  mine in  ADMINN locat N kilomet N mile north of sub_orientalee.  group agre to  ACTAR broker ceasefir on DAYZ  N MONZ   collaps  N day AVERB on DAYZ in rwambuzi N kilomet N mile north of sub_orientalee.  unrest seem to AVERB by late DAYZ   ACTAR spokeswoman NONTOPIC.  sourc close to ACTAR aid worker NONTOPIC earlier local flee across border  ACTAR  and   toward  ADMINN of mahagi   ACTAR peacekeep conting based.  N  AVERB in AVERB  and   massacr in sub_orientale in past year.   ACTAR held talk sub_orientale warlord in MONZ  result in ACTAR leader sign act of commit  agre among issu to lay arms.   accord to N sourc  arm group recent seek to recruit new fighter includ ACTAR .   SOURZ  N troop in ACTAR charg protect ACTAR observ  and   overse key aspect of  countri overal peac process   disarma of of  ACTAR groups.  descript of SOURZ  pari SOURZ  world servic in english  world SOURZ servic of independ french SOURZ agenc SOURZ"
"211",6570441,"katanga","Kinshasa City","N AVERB peopl flood home militia disarm in DIRECTZ  ACTAR   N hous destroy pose fresh humanitarian challeng for devast countri  ACTAR offici NONTOPIC. ACTAR   prepar for tens presidenti run vote in MONZ  saw fierc AVERB  armi  and   mai mai ACTAR in miner rich katanga ADMINN  kinshasa tri to assert AVERB  ruinous N AVERB.mai mai fighter draft to repuls rebel back by neighbour ACTAR  AVERB  recent refus to particip in  ACTAR back disarma programme. breakthrough in last N  MONZ brought greater stabil to katanga  ACTAR copper heartland  and    halv number of AVERB peopl from N to estim N today. situat in katanga great improved. new challeng to assist peopl  return home gerson brandao  local humanitarian affair ACTAR for ACTAR aid coordin ADMINN ocha NONTOPIC SOURZ late on DAYZ . N peopl in katanga start to return home  home  exist .   resourc to help people. SOURZ launch appeal in MONZ to rais N for humanitarian aid across ACTAR   far  receiv N percent of  brandao NONTOPIC. peopl return absolut noth  ADMINN  destroy by militia  congoles army.  school  health centr  and   noth to eat  NONTOPIC. task of provid aid complic by crumbl infrastructur worsen by year of conflict  and   neglect even  N AVERB  AVERB N people.in raini season aid convoy can AVERB to N week to travel N km N mile from region capit sub_katanga.child soldier mai mai AVERB still problem.brandao NONTOPIC N mai mai fighter remain in bush cite armi figures. mai mai begin to lay  arm everywher ..  still group of arm mai mai  AVERB AVERB ADMINN  and   AVERB civilian  NONTOPIC. name mai mai come from swahili word for water  N militiamen believ anoint  sacr water render invulnerable. breakthrough came in MONZ  notori mai mai command known gedeon hand  to author score of fighter  of  ACTAR  young  N wear amulet paint chalk in bid to becom bullet proof.on DAYZ  N of gedeon lieuten ntumbi fidec brought in near N militiamen for disarma near  DIRECTZ  ADMINN of sub_katanga on zambian border.  N of  young ACTAR . ACTAR N free elect in  N year  littl impact on humanitarian woe of katanga brandau NONTOPIC.vot on MONZ N pass without incid in  ADMINN . capit saw N day of AVERB soldier loyal to presid jo MONZ h kabila  and   former rebel leader jean pierr bemba  face  in  MONZ .N run ."
"212",25597258,"southkivu","South Kivu Province","ACTAR observ in  ACTAR  ACTAR  DAYZ NONTOPIC new AVERB in east of countri rwandan back rebel  and   splinter ACTAR .   NONTOPIC rwandan troop AVERB part in AVERB  rebel ACTAR  ACTAR   and   troop loyal to ACTAR command masunzu  interim head of  ACTAR mission in  ACTAR  monuc NONTOPIC  SOURZ conference.   ACTAR  AVERB masunzu troop in  DIRECTZ  ACTAR  ADMINN of southkivu for near N  MONZ s.  ACTAR alleg sent N of soldier back by helicopt gunship southkivu high plateau ADMINN .  masunzu  belong to banyamuleng ethnic ACTAR of congoles tutsi from southkivu  NONTOPIC rwandan armi of betray interest of communiti  and   want soldier  and   rdc  AVERB of DIRECTZ  ACTAR  out of vast DIRECTZ african nation.  monuc general mountaga diallo NONTOPIC latest AVERB occur near minembw  locat of  airstrip in southkivu high plateau ADMINN   chang hand N times.  NONTOPIC  ACTAR  demilitaris  DIRECTZ  ADMINN of sub_orientale by  MONZ N deadlin  ACTAR sponsor accord aim at end AVERB in  ACTAR  broke out in MONZ N.   ACTAR  also maintain troop in strateg DIRECTZ  ADMINN of sub_katanga near sub_katanga capit of miner rich katanga ADMINN .sub_katanga remain in ACTAR hand  consid rebel next stop  return to full scale AVERB.  diallo NONTOPIC kinshasa ACTAR troop withdrawn from bitongo  and   yyayama in DIRECTZ equateur ADMINN .  monuc mission in  ACTAR  to act  observer.  seek to convinc N  of parti  import of peac process diallo added.   NONTOPIC  ACTAR mission still hope for miracl at talk in ACTAR   ACTAR  rwandan  and   ugandan back rebel opposit politician  and   group repres civil society.  peac talk  began on MONZ N  intend to put in place power share structur ahead of former zair N elect sinc independ from belgium in N.   schedul to end on DAYZ   ACTAR rebel reject propos made far for end AVERB  and   pledg to continu AVERB  talk produc polit settlement exclud .   ACTAR AVERB africa complex conflict  and   estim to AVERB around N. N people. descript of SOURZ  pari SOURZ  world servic in english  world SOURZ servic of independ french SOURZ agenc SOURZ"
"213",16750460,"northkivu","Kinshasa City","congoles armi spokesman NONTOPIC  ACTAR  taken AVERB of N  ADMINN in northkivu ADMINN  seen AVERB in recent weeks.col.sylvain ekeng NONTOPIC in statement  situat in sub_northkivu  and   sub_northkivu ADMINN  AVERB  and    ACTAR overnight DAYZ suspend offens launch rebels.lt.gen.didi etumba read statement to associ SOURZ on DAYZ . ACTAR agenc NONTOPIC near N peopl  most ACTAR  ACTAR  and   elder   AVERB of AVERB in ADMINN of northkivu ADMINN  ACTAR armi  and   former rebel join armi  defect in earli MONZ  and   regroup  rebel force.etumba call on mutin soldier to reintegr  armi  and   for ACTAR leader to creat favor condit for want to return."
"214",34118800,"northkivu","Province du Nord-Kivu","AVERB  ACTAR  and   regular armi AVERB place in sector of busheng  mwesso  and   kashuga to  N km north west of sub_northkivu.accord to wit on spot to mwesso  to Nhour of morn DAYZ  veteran of apcl AVERB  and   AVERB  ACTAR to mbuhi posit N km from locality. object of fighter to AVERB AVERB of mwesso. exchang of gunfir last  N hour  creat strong panic within  ACTAR    ACTAR in enclosur of hospit in locality. ACTAR to mwesso claim to resum posit to mbuhi  and   push veteran of apcl to near N km from mwesso. militiamen still manag to AVERB AVERB of N  ADMINN whose kashuga katsiru kalembe.accord to respons for local ACTAR  militiamen NONTOPIC want to protect indigen populations. give  exampl of  ACTAR in kashuga  . afraid of apcl  accustom to protect by army.now   protect by element seem to negat AVERB  ACTAR  realli of confid in  explained. respons local request deploy of ACTAR in  ADMINN .accord to notabl  militiamen of apcl alli in rwandan rebel of ACTAR  ACTAR . N famili of farmer also left middl to move toward sub_northkivu.housand of AVERB from kashuga katshiru  and   kalemb live in difficult condit to mwesso."
"215",19941008,"kinshasa","Kinshasa City","dr.ongo troop open AVERB on demonstr by church member in kinshasa on DAYZ  AVERB N  and   AVERB N other  N of demonstr  and   offici NONTOPIC.around N member of church of lord jesus christ gather in front of ACTAR intellig headquart to ask for releas of N of number  arrest at kinshasa airport on DAYZ  NONTOPIC N of demonstr deborah nkulu. just ask for explan of arrest NONTOPIC nkulu. soldier NONTOPIC  for secur reason  tri to intimid us AVERB threat  load weapon  and   start AVERB peopl at point blank range. total panic. NONTOPIC  N demonstr  man  AVERB in hospital.around N peopl AVERB  N serious  NONTOPIC. ACTAR spokesman lambert sub_kasaioccidental NONTOPIC AVERB  demonstr  call provoc degener troop AVERB in air to prevent demonstr enter compound. descript of SOURZ  pari SOURZ  world servic in english  world SOURZ servic of independ french SOURZ agenc SOURZ"
"216",5898588,NA,"Kinshasa City","N MONZ  joint commiss made of drcongo  and   ACTAR armi offic african union  and    SOURZ  set to investig  go on in  DIRECTZ drcongo  and   fact  drcongo alleg on ACTAR  rna reports.charl muligand  ACTAR foreign affair minist disclos  ACTAR appreci move of investig  AVERB place in  DIRECTZ drcongo.drcongo ACTAR NONTOPIC ACTAR of send troop in  DIRECTZ drcongo to back renegad soldier AVERB kinshasa ACTAR .accord to ACTAR foreign affair minist  ACTAR decid to close border  drcongo to allow investig  matter. ACTAR NONTOPIC drcongo ACTAR fail to implement lusaka  and   pretoria agreement call for disarma of interahamw militia  and   instead NONTOPIC ACTAR of baseless issu to bar intern communiti from realiz drcongo failures. minist howev NONTOPIC  ACTAR  now examin possibl of open border consid social welfar of  ACTAR in countries.minist muligand critic unhcr for refus to suppli humanitarian assist to former arm AVERB col jule mutebutsi. surpris  unhcr fail to suppli former arm AVERB humanitarian assist  disarm by rwandan ACTAR  and   yet interahamw rwandan hutu militia arm enjoy support for long.foreign affair minist  recent appear senat NONTOPIC  relationship  ACTAR  and   drcongo sour ad  ACTAR   possibl to normal relat  countries. SOURZ  rna SOURZ agenc kigali in english N gmt N MONZ N"
"217",19950227,"orientale","Orientale Province","N.headlines.N. N arm ACTAR AVERB van from sub_orientale to sub_northkivu orientale ADMINN at mambasa yesterday morning. AVERB valuabl good of passengers.besid  AVERB N passeng   give  N dollar  requested.yet  held N congoles francs.mambasa ADMINN administr NONTOPIC to launch inquiri to identifi arm ACTAR . N.in northkivu ADMINN  lt col abraham bisengimana from democrat AVERB for ACTAR liber  ACTAR   oper in sub_northkivu ADMINN  northkivu ADMINN surrend to  ACTAR mission organ for stabil of ACTAR  monusco disarma demobil  and   reintegr section.monusco transfer lt col abraham bisengimana to sub_northkivu. decid to abandon ACTAR due to social  and   econom injustic within ACTAR . NONTOPIC to return to ACTAR to contribut to develop of countri  and   to AVERB care of famili  and   age mother.N. price of gray cement glare up in mbuji mayi kasaioriental ADMINN . bag of gray cement previous cost N  sold at N . congoles enterpris feder dismay for increase.custom make queue to purchas N bag of gray cement.sometim must regist name .N.petrol station  open yesterday in sub_southkivu southkivu ADMINN .worker continu AVERB to claim increas of oil price.publ ACTAR fare doubled.N. world bank  and   belgium donat sum of N euro to  ACTAR for pay of teacher in  ACTAR .N. train session for identif oper  ACTAR  cei hold in N  ADMINN of katanga ADMINN close today.howev cei ADMINN  ACTAR deplor absenc of operators.N.cei worker attend train session for work at voter center in sub_kasaioccidental kasai occident ADMINN .N.follow close statement of ngo amo ACTAR in sub_katanga  and   risk hiv aid patient for shortag of anti retrovir christian aid spokesman alain djate explain christian aid assist amo ACTAR in anoth ADMINN  for anti retrovir supply.recept good durat N min descript of SOURZ  kinshasa SOURZ in french  privat own SOURZ station joint fund by  ACTAR observ mission in ACTAR  and   geneva base ngo fondat hirondell wide observ to carri time  and   accur NONTOPIC"
