"","story_id","province_human","province_ICEWS","cleantext"
"231",26046602,"beijing","beijing","ten of N of ACTAR    AVERB  lay off at  yanshan petrochem complex   subsidiari of ACTAR corpor  and   N of beijing  largest state own enterprises.  refineri staff NONTOPIC ACTAR   and   pension   involv in  seri of AVERB  AVERB  and   go slow for  past N days.   situat  now becom critic  N ACTAR  surnam zhang  NONTOPIC.    N ACTAR   employ at  massiv refineri complex in sub_shanxi   satellit ADMINN of beijing.   ACTAR petroleum  and   chemic corp. ACTAR  N largest oil ACTAR  own ACTAR    list on ACTAR  stock market.    promis investor  will carri out drastic cut among  N strong workforc to rais profit  and    plan to issu  share to fund expans proposals.  ACTAR  NONTOPIC  fear for  job   ACTAR hive  poor perform assets.pension  concern  will   paid   chang   impl ACTAR ed. think   to    entri   world trade organis  mr zhang NONTOPIC.    N ACTAR  from  corpor  transport subsidiari  refus to AVERB   bring N activ to  standstil ACTAR  deni   on AVERB   insist  manag ACTAR  come forward  and   hold direct negoti   labour force.      angri    happen  NONTOPIC N. don t know   futur will  like. leader  refus to talk to us.  ACTAR  from  subsidiari  also take industri action amid rumour   ACTAR  prepar to AVERB  N  N ACTAR . want to keep  iron rice bowl     work for  ACTAR for N year  anoth staff member NONTOPIC.   offici from  ACTAR admit  plant  rack by industri strife  insist  ACTAR    misl by unfound rumours.    normal for  to  conflict  ACTAR   and   manag ACTAR   xiao du NONTOPIC. ACTAR  undergo reform to boost product  and   reduc labour needs. ACTAR  near retir ACTAR  age   ask to step     total voluntary.   manag ACTAR   now involv in intens ideolog work  staff   earmark to loos  jobs.mr xiao insist       N job losses.  ACTAR   appar  offer redund packag tie to  year of service.accord to       N year  servic will  offer N yuan  hk N ."
"232",19641960,"guangdong,guangxi","anhui","ethnic conflict spark AVERB involv  N sub_guangxi ACTAR . popular  independ ACTAR daili tung fang jih pao NONTOPIC on N  MONZ   verbal conflict   ACTAR of tourist from xinjiangand  guangxi street vendor   dishonest use of measur devic for sell strawberri AVERB   physic scuffl  result in  AVERB of  pregnant woman.  woman  AVERB   N disgruntl ACTAR  in sub_guangxi ADMINN AVERB  road  and   demand  ACTAR arrest  tourist involv in  incid  leav  N chines  and   foreign tourist  and   N tour buse strand in  gudong waterfal ADMINN for N hours. crowd  dispers by  ACTAR  and   N tourist  taken  custodi for  investigation. edicab driver AVERB sub_guangdong road in AVERB of ACTAR brutality.  N  MONZ  SOURZ in popular  independ hk daili tung fang jih pao NONTOPIC   N angri pedicab driversblock  main road at  heart of sub_guangdong ADMINN   N wheel vehicl on N  MONZ    physic handicap pedicabman  AVERB  by traffic manag ACTAR    ADMINN wide campaign on rectifi traffic irregular  and   ensur smooth traffic flow. larg number of ACTAR  dispatch to dispers  crowd  and   N ACTAR   taken away by  ACTAR sub_guangdong ACTAR argu   pedicab driver surnam huang  violat  traffic law by oper without  license. raffic incid  chengguan spark larg scale AVERB in shanghai. accord to  N  MONZ  unattribut SOURZ in popular  independ ACTAR daili tung fang jih pao     N resid AVERB  ACTAR in shanghai aftera driver of  urban manag ACTAR  team ran   red traffic light in  ADMINN  dow ADMINN N man in  crosswalk  nativ of anhui  refus to give way      reportedlybeaten to  ground  and   AVERB by  urban manag ACTAR .instead of punish  perpetr   ACTAR arriv at  scene tri to dispers  crowd  result in  AVERB   local residents. SOURZ note   incid  wide circul onlin  and   internet user nationwid urg  author to punish  urban manag ACTAR  assailants. o  file worthi item  note in pts NONTOPIC sourc today.....pt scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newsline.attac ACTAR s"
"233",22151607,"tibet","gansu","accord to NONTOPIC inform receiv by  tibetan centr for human right  and   democraci  tchrd  reveal  N of tibetan in amdo bora  in sangchu ADMINN  ch. xiah sub_shaanxi   kanlho tibet autonom ADMINN  tap  gansu ADMINN  AVERB  peac AVERB   chines rule in tibet  morning.at around N  beijing standard time     day coincid  major ritualist observ day  monk  and   common ACTAR  of amdo bora observ  prayer ritual  incens burn  ceremoni  and    sudden erupt   peac AVERB call for  freedom in tibet by rais  ban tibetan nation flags. crowd  head toward  ADMINN gover ACTAR  headquart  went to  bora primari  and   middl school in  ADMINN later  AVERB crowd barg   N school  and   brought   chines flag hoist in  school  compound  and   replac    ban tibetan nation flags.soon   protestor head toward  ADMINN gover ACTAR  headquart AVERB pro independ slogans.accord to sourc  N truckload of peopl  arm ACTAR  brought   ADMINN to control  crowd  reinforc ACTAR . protestor near  destin   secur forc fire number of tear gas shell   AVERB crowd from head toward  ADMINN gover ACTAR  headquarter.at  time of file  inform   crowd  alreadi dispersed. of now      NONTOPIC of arrest  detent at  particular AVERB.tchrd  await  updat from  ADMINN at  time of recept of  inform     NONTOPIC of arrest  and   detention.tchrd will continu to monitor  situat  and   will updat   and     inform surface."
"234",23906807,"shanghai","shanghai","offici from  local gover ACTAR   and    ACTAR NONTOPIC  ACTAR  from  sub_jiangsu commerci mansion   ADMINN  biggest depar ACTAR  store  and    shanghai list ACTAR   AVERB AVERB in sinc DAYZ .  senior ACTAR offici surnam zhang NONTOPIC  AVERB  main due to ACTAR dissatisfact   gover ACTAR  led acquisit of  state own ACTAR in  MONZ  by shanghai  junyao ACTAR   larg number of peopl  still AVERB in front of  depar ACTAR  store despit  ADMINN gover ACTAR   intervent  and    repeat promis   will  lay   ACTAR   mr zhang NONTOPIC.  NONTOPIC  vice mayor  and   N senior gover ACTAR  visit  scene  and    AVERB   quiet  and   peaceful.  SOURZ circul in club.catN.om  N of  mainland   popular internet chat room  claim   N ACTAR staff  involv in  AVERB  fear    laid . mr zhang deni  claim  ad   N to N ACTAR staff  most shop assist   taken part in  demonstrations. ACTAR    N ACTAR .  offici from  ADMINN  propaganda depar ACTAR  NONTOPIC  ACTAR  of deliber make trouble.  gover ACTAR   tri  best to protect ACTAR  interest in  state own enterpris reform. compens for depar ACTAR  store staff  want to quit   high compar   similar case in  ADMINN  well   ADMINN   NONTOPIC.  admit  gover ACTAR   and   ACTAR  part respons for  AVERB for fail to hold effect talk   ACTAR .    alreadi stop  ownership reform in view of  situation. fact   still refus to call   AVERB show  must   spur on someon   ad  without give  details. highlight  authoriti  fear   AVERB  AVERB  mainland ACTAR  includ SOURZ    allow to NONTOPIC  AVERB  and   discuss in local internet chat room  banned.  sub_jiangsu daili   local gover ACTAR  mouthpiec   print N strong word editori   AVERB in  past N days.  ACTAR deni  junyao ACTAR  involv in  dispute."
"235",22585093,"sichuan","sichuan","peopl AVERB in  tibetan ADMINN in DIRECTZ  sichuan   author arrest  man call for  return of  dalai lama  SOURZ NONTOPIC yesterday.   N tibetan AVERB outsid  detent centr in lithang ADMINN in sichuan   incid on DAYZ  at  annual hors festiv  attract N of people. resid  runggy adak   detain   climb onto  AVERB    erect for ACTAR  grab  microphon  and   AVERB  MONZ aratist messages.  AVERB resid appeal to ACTAR outsid  detent centr to releas   SOURZ NONTOPIC  ad   AVERB  peac  and    crowd dispersed.  SOURZ free asia SOURZ claim  N peopl   arrested."
"236",27285479,"guangdong","sichuan","follow highlight  fromtung fangjihpaoon N MONZ  N. hk paper on guangdong ACTAR assault ACTAR  for AVERB corruption. accord to  N MONZ  N unattribut SOURZ in popular  independ ACTAR daili tung fang jih pao   larg number of ACTAR  from guangdong  sub_guangdong AVERB AVERB   past N day in AVERB   ADMINN committe  illeg transfer of land.  ADMINN author  discuss way to settl  AVERB land   SOURZ NONTOPIC  ADMINN committe AVERB  opportun to detain  number of ADMINN ACTAR  held banner in AVERB  and   also call   N ACTAR to quell  AVERB  and   assault  ACTAR . SOURZ state   land sold by  ADMINN committe in privat involv N N yuan. SOURZ add   ACTAR  AVERB  AVERB in front of  sub_guangdong gover ACTAR  in  hope to strive for  legitim right of  ACTAR   encount arm suppress from  author  see vernacular file. tfjpNa.df .  file worthi item  note in pts NONTOPIC sourc today. pts scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newsline."
"237",12260458,"yunnan","beijing","beijing   MONZ  N. N peopl AVERB DAYZ  in  AVERB  ACTAR  and   rubber farmer AVERB   local ACTAR in  countri  sout DIRECTZ  ADMINN of yunnan   offici SOURZ reported.   SOURZ"
"238",22702507,"hebei","anhui","score of member of  pyramid sale scheme   held in sub_hebei  hebei ADMINN     N peopl AVERB  ACTAR station  and   AVERB N ACTAR  on DAYZ .  attack follow  ACTAR raid earlier in  day in  ACTAR  broke   AVERB of N non local engag in pyramid sell   ACTAR SOURZ servic reported. ACTAR  took N key member back to  xinshichang communiti ACTAR station for questioning.  N member of  pyramid scheme later mill around  station at  Npm  arm  club  knive  and   brick   and   demand  releas of  colleagues. N ACTAR   AVERB tri to stop  ACTAR from enter  station   SOURZ NONTOPIC. door  and   window  damaged.   pyramid scheme member  kept break thing  run from  N floor to  N floor..  horrible. even AVERB ACTAR car   wit  quot  saying. yell AVERB  ACTAR    also chase ACTAR    ran out of  building.  rampag last for   N minut  addit ACTAR  arriv  and    ACTAR ran    SOURZ agenc NONTOPIC.  AVERB ACTAR   sent to hospital.scor of scheme member   of   young    detain for assault  and   AVERB    search for other  continu   SOURZ NONTOPIC. pyramid sell  outlaw on  mainland in N     erad  despit repeat crackdowns.last year shandong ACTAR AVERB  cosmet sale scam  involv N peopl in N ADMINN .  mainland crack N pyramid sell case last year  and   prosecut N peopl  state ACTAR for ACTAR  and   commerc figur show.    previous NONTOPIC of scheme member AVERB ACTAR station  and   AVERB ACTAR ."
"239",10561977,"sichuan","sichuan","text of SOURZ by ACTAR SOURZ websit on N  MONZ ....  N ACTAR  AVERB outsid SOURZ  sichuan headquart in sub_sichuan yesterday  NONTOPIC  offici SOURZ agenc  fake  SOURZ SOURZ  job creation.  ACTAR   most w ACTAR from wenjiang  and   chenghua ADMINN   mass in front of  SOURZ build at  Npm   AVERB demand  agenc correct  SOURZ SOURZ  ADMINN gover ACTAR  success in creat job for dispossess ACTAR   wit huang qi NONTOPIC. mr huang NONTOPIC  SOURZ offici accept  letter  NONTOPIC ACTAR   agenc leader  and   journalist  wrote  articl   in  ADMINN   and     decis   correct   made  time soon. SOURZ NONTOPIC  N per cent of landless ACTAR   employ  thank to  effort of  wenjiang ADMINN gover ACTAR  leadership.   N landless ACTAR  in wenjiang  never seen  NONTOPIC   AVERB says. fact   of us  jobless  hungri  and   homeless.    arrest  AVERB   and   rob by local ACTAR   never listen to us. wenjiang ACTAR li chunfeng NONTOPIC  highest payout to  famili for  land  N yuan  plus  N yuan  MONZ ly subsidy. N ACTAR  remain unemploy N year   gover ACTAR  took  land. ACTAR went to  AVERB today     afraid of  arrest   NONTOPIC. call to SOURZ  sub_sichuan ADMINN went unansw yesterday. source. SOURZ websit  ACTAR  in english N  MONZ  N"
"240",8814008,"sichuan","beijing","N peopl AVERB  rare AVERB in  ADMINN in sout DIRECTZ  ACTAR  construct of  major petrochem complex  NONTOPIC   lead to serious air  and   water pollut  local ACTAR NONTOPIC on DAYZ . ACTAR  in sub_sichuan  capit of sichuan ADMINN   MONZ ed peac for  N hour on DAYZ  to AVERB  plan for  ethylen plant  and    oil refineri on  ADMINN  DIRECTZ  outskirt   beijing SOURZ NONTOPIC.  of fear   N project   finish   serious pollut sub_sichuan  air  and   water resourc   peopl  took  stroll  to NONTOPIC  opposit   paper quot  unnam resid  saying. ethylen   common use industri compound in packag  and   insulation. can  toxic in larg dose  and   lead to nausea  loss of memori  and   even AVERB. construct  begun on N of  project   paper NONTOPIC     locat  N km  N mile  DIRECTZ  of sub_sichuan  ADMINN centre.  ethylen plant  slate to produc N tonn of ethylen  year. refineri    refin N tonn of crude  year    approv last  MONZ  by  nation develo ACTAR   and   reform commiss  ACTAR  top plan agenc   paper NONTOPIC.  project  expect to provid    N job   paper NONTOPIC  cite  unnam expert. ACTAR   order  and     AVERB slogan  carri banner   paper NONTOPIC. AVERB  pollut  and   offici abus of power  common across ACTAR  vast countrysid   dissent  rare voic open in  affluent ADMINN   along  rise properti ownership  increas tenaci urban resid  becom less toler of breakneck develo ACTAR    and    success organis to halt  number of controversi gover ACTAR  back project in recent years. author in commerci capit shanghai  shelv  extens to  ADMINN  high speed maglev train  N of peopl  MONZ ed  ADMINN street in  MONZ   NONTOPIC  fear  train  emit radiat  and   bring   valu of  homes. last year  N of street ACTAR  in sub_fujian   resort ADMINN on ACTAR  sout DIRECTZ  coast  lead author to abandon plan for  paraxylen plant on  outskirt of  ADMINN  NONTOPIC by ian ransom  edit by nick macfi"
"241",383189,"beijing","sichuan","chines ACTAR detain  N DIRECTZ  member of  ACTAR spiritu mov ACTAR  on DAYZ    brief  live AVERB in beijing  beijing  wit NONTOPIC. AVERB threw  squar  chao for  N minut   unfurl yellow banner  and   AVERB ACTAR  good  in  AVERB  ACTAR  crackdown on  ban spiritu mov ACTAR .    ACTAR eli clear   nation .  sprint across  vast plaza scream slogan  N of uniform  and   plaincloth ACTAR  chase  ACTAR tackl  ACTAR  to  ground  kick  and   punch    wrestl   ACTAR van  wit NONTOPIC. astonish chines tourist  sightse in  heart of beijing for  chines lunar new year holiday  crowd round to watch  almost everi DIRECTZ  r on  squar  detain for protesting.    N AVERB  week by DIRECTZ  ACTAR member in tiana ACTAR expel  canadian  and    american follow of  mov ACTAR  on DAYZ   N day   launch  lunar new year AVERB in tiana ACTAR"
"242",9100407,"xinjiang","xinjiang","author step  alreadi heavi secur DAYZ  night in sub_xinjiang   nort DIRECTZ  chines ADMINN torn by AVERB ethnic AVERB in  MONZ    N of ACTAR  took to  street critic  gover ACTAR  for fail to protect peopl   recent spate of attack by assail wield syringes. ACTAR close main road in  center of  ADMINN DAYZ  night  ACTAR  state run SOURZ NONTOPIC in  english languag SOURZ   cite cellphon text messag sent out by  gover ACTAR . brief SOURZ also sharpli rais NONTOPIC particip in  AVERB to ten of N of peopl  and   NONTOPIC   crippl traffic  and   forc shop to close. SOURZ didn t cite  sourc for  size estim  and   didn t elaborate.   stori  and   relat background materi will  avail on  wall street journal web site  wsj.om... AVERB   appear to  AVERB at multipl locat in  ADMINN   member of ACTAR  major han ACTAR  han wit NONTOPIC. NONTOPIC  crowd  peaceful.  and   AVERB for  remov of  ADMINN  power ACTAR secretari  ACTAR    peopl everywher  NONTOPIC N woman work near  ADMINN  DIRECTZ  peopl  square.  chanting.    ACTAR .. AVERB   unusu public challeng at  sensit time for ACTAR  polit leadership    tighten secur across  countri ahead of celebr for  Nth anniversari of chines ACTAR rule on  MONZ .N. tension  remain high in sub_xinjiang  capit of ACTAR  xinjiang ADMINN  sinc   MONZ  AVERB   left near N peopl AVERB  and     N AVERB in  countri  worst episod of ethnic violenc in decades. bloodsh began  turkic speak  and   predomin ACTAR ethnic ACTAR  went on  rampag  han chines  AVERB   N.reveng attack by han followed."
"243",10858217,"guangxi","jilin","text of SOURZ by ACTAR ming pao websit on N  MONZ .... ming pao . N sanguinari conflict  and   massiv popular AVERB broke out in success   past N day in N inland ADMINN .follow guizhou  weng   and   guangdong  sub_guangdong   disturb happen earlier  guangxi  sub_guangxi ADMINN saw  N  N common peopl AVERB outsid  ADMINN gover ACTAR  ADMINN  N day ago  and   at  DIRECTZ  N arrested.in  rubber farmer disturb in yunnan  sub_yunnan   left N peopl AVERB  and   N AVERB    still  assembl of  N common peopl by yesterday morn   and    N public secur ACTAR  present to keep  lookout to prevent  disturbances.chines constitut ACTAR chen yongmiao point out  popular discont in  inland  reach  point  dri firewood  everywher  and    erupt at  time    tinder. in sub_guangxi ADMINN    NONTOPIC    N jobless ACTAR   and   peasant   to reloc to make way for new construct AVERB in front of  local ADMINN gover ACTAR  ADMINN  entranc on  Nth of   MONZ   state own enterpris  ownership system reform  labour contract   and   issu in demolit  and   reloc due to land requisit  bad affect  livelihood  and   demand   ACTAR resolv .peopl held back by arm ACTAR  at  DIRECTZ  N arrested..    to go to  ADMINN gover ACTAR  ADMINN to NONTOPIC  support   N peasant  held back outsid  ADMINN by arm ACTAR  and    dozen  arrest in  incident.loc ACTAR came forward at  time to   dialogu   AVERB public  and   promis to resolv  issu      public peac disperse.  for sub_yunnan  dongma ADMINN   rubber farmer disturb happen on  Nth   SOURZ NONTOPIC  by N.N ..yesterday   still  assembl of   N rubber farmer outsid  dongma rubber ACTAR   incid  alreadi come to  end.  day  yesterday   N rubber farmer at ACTAR lian  dongma ADMINN  out of discont  forc land requisit  and   unfair compens by  author  well  rubber procur ACTAR   and    issues. went to  local dongma rubber ACTAR  entranc to AVERB  and   AVERB     N public secur ACTAR present.N rubber farmer  AVERB  and   anoth AVERB by ACTAR fire.at  DIRECTZ  N peopl  AVERB  and   N arrest in  incident.publ secur bureau build explod in hebei..accord to inform from  inform centr for human right  and   democraci  in addit  hebei ADMINN  sub_hebei public secur bureau explod on  morn of  N of   MONZ   and   ten of room in  build  shatter  and   at  DIRECTZ  N peopl wounded.  incid happen   local gover ACTAR  impos  SOURZ blackout. explos  suspect to   caus by bomb plant by ACTAR  discont   public secur bureau. in  face of  success occurr of N sanguinari conflict  and   massiv popular AVERB  chen yongmiao indicated.  disturb   happen by chanc   caus by  local gover ACTAR   prolong violat of popular interest   gradual diversif of social contradict   and    failur to defus contradict   common peopl  and    gover ACTAR   econom develo ACTAR . contradict  brought popular discont to  point  dri firewood  everywher  and    kindl at  time    tinder. source. ming pao websit  ACTAR  in chines N  MONZ  N"
